Hash64	MaskedHash	Namespace	Candidate	MatchKind	Confidence	Ambiguous	Contexts	Occurrences	Files	Provenance
604cfcdb3d2b5791	604cfcdb3d2b5791	typed_lua	numberdivider	exact64	generated_exact	false	table_key;unknown_numeric	2	global/sha1_ae603704fa0f1ac9.lua	composition:token_pair
604e1efa29d4e258	604e1efa29d4e258	typed_lua	game_modes	exact64	generated_exact	false	table_key;table_value	32	global/sha1_70f4790845385d32.lua;global/sha1_71df3863a2aaaec6.lua;global/sha1_926e0b1b35659eff.lua;global/sha1_bb9550fef17eb1de.lua;global/sha1_e78e2f901a9e4253.lua;global/sha1_fb2da576417a699c.lua;global/sha1_fdd1d76c358992ae.lua	index:scr/mwiii.csv
6058b9d95e10a61d	6058b9d95e10a61d	typed_lua	storefront_updated	exact64	generated_exact	false	event	1	global/sha1_55739b55a4df101a.lua	target_local:global/sha1_55739b55a4df101a.lua
605c0e816988eca5	605c0e816988eca5	typed_lua	leftteamwin	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
605d87971f854682	605d87971f854682	typed_lua	scenarioid	exact64	generated_exact	false	table_key	18	global/sha1_926e0b1b35659eff.lua	target_local:global/sha1_926e0b1b35659eff.lua
606203fd0a6db45f	606203fd0a6db45f	typed_lua	weekly_challenges_array	exact64	generated_exact	false	table_key	4	global/sha1_1296703b52c93002.lua	local:resolved_source
606452f3fafc2f98	606452f3fafc2f98	typed_lua	disabledecorativeelements	exact64	generated_exact	false	table_key	2	global/sha1_4eebc97f83e49af9.lua;global/sha1_71601d5d3078551e.lua	target_local:global/sha1_4eebc97f83e49af9.lua
6066d057be9da1fc	6066d057be9da1fc	typed_lua	rightlineimage	exact64	generated_exact	false	table_key	12	global/sha1_1ca3d0fe1b96bd47.lua	semantic:compact
606bdb297adec84f	606bdb297adec84f	typed_lua	setcamo	exact64	generated_exact	false	table_key	13	global/sha1_04c9c11b140767b5.lua;global/sha1_249b4cc77e119c05.lua;global/sha1_2e6c1f0da4c5a743.lua;global/sha1_922d4f5bb5723de3.lua;global/sha1_f53fac153372ab7d.lua	index:global/bo4.csv
6070bed28b2277ef	6070bed28b2277ef	typed_lua	pick_one	exact64	generated_exact	false	table_key;table_value	15	global/sha1_43fa4702984b3a67.lua;global/sha1_64a49c73bcb74386.lua	composition:token_pair
607459c0ae06c9f6	607459c0ae06c9f6	typed_lua	mediumbutton	exact64	generated_exact	false	table_key	1	global/sha1_026f1db5fec0069a.lua	target_local:global/sha1_026f1db5fec0069a.lua
60756d55d24f7b53	60756d55d24f7b53	typed_lua	getweaponblueprints	exact64	generated_exact	false	table_key	29	global/sha1_04c9c11b140767b5.lua	key:plural
60778faf4255eb0b	60778faf4255eb0b	bo6_omnvar	ui_skr_inskirmishcam	exact64	generated_exact	false	function_argument	1		cell:stringtable
608073b436cde1bf	608073b436cde1bf	typed_lua	tablelookupgetrownum	exact64	generated_exact	false	table_key	9	global/sha1_04c9c11b140767b5.lua	token:external_7_h2-dump
60894153d4952696	60894153d4952696	iw_resource	ui.generated.widgets.activearmoryoverlay	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
608bce6459c40220	608bce6459c40220	typed_lua	getrankiconforclient	exact64	generated_exact	false	table_key	5	global/sha1_85d84ab02d099ede.lua	literal:external_5_BO4-LUA
608d8adfb8e9833c	608d8adfb8e9833c	typed_lua	is_current_sprint	exact64	generated_exact	false	table_key;table_value	4	global/sha1_3aa43da81d926524.lua	key:verb
60910c0f781a3e6c	60910c0f781a3e6c	typed_lua	iswzleagueplayenabled	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
609488bf654e5c75	609488bf654e5c75	typed_lua	mwlogoproportions	exact64	generated_exact	false	animation;table_key	3	global/sha1_886fdb47ddc2bbcf.lua	literal:external_1_Sourcecode
60998a656fc2dacb	60998a656fc2dacb	typed_lua	activearmorylocked	exact64	generated_exact	false	function_argument;table_key	2	global/sha1_30a2721e67c64a4e.lua	key:field
60a7199d12a38c3f	60a7199d12a38c3f	iw_resource	lua_menu/filter_locked_items	exact64	generated_exact	false	function_argument	1	global/sha1_2becab955fa98bc3.lua	literal:external_1_Sourcecode
60aa10eca526533b	60aa10eca526533b	typed_lua	sidedivider	exact64	generated_exact	false	table_key	22	global/sha1_579fc397f98806a6.lua	composition:token_pair
60ac2e31aca123d6	60ac2e31aca123d6	typed_lua	grid_focus_right_not_blocked	exact64	generated_exact	false	event;function_argument;table_value	4	global/Luafile_c4e08a0a644eace.lua	literal:external_1_Sourcecode
60b0fc9bceae7fa9	60b0fc9bceae7fa9	typed_lua	tutorial_laser_explode	exact64	generated_exact	false	table_value	1	global/sha1_17990028b674a7ba.lua	literal:external_1_Sourcecode
60b4eb9379d89243	60b4eb9379d89243	typed_lua	usingwzloadouts	exact64	generated_exact	false	table_key	4	global/sha1_249b4cc77e119c05.lua	token:external_1_Sourcecode
60b560dde3b91bef	60b560dde3b91bef	typed_lua	misc_icon	exact64	generated_exact	false	table_key;table_value	2	global/sha1_f88c90e4e25d2bea.lua	composition:token_pair
60b58af5345f2c1c	60b58af5345f2c1c	typed_lua	set_focus	exact64	generated_exact	false	event;table_value	8	global/Luafile_c4e08a0a644eace.lua;global/sha1_315274b6ee7058ad.lua;global/sha1_3b116b645791489d.lua;global/sha1_48db2968414012d7.lua;global/sha1_55739b55a4df101a.lua;global/sha1_7661c06de1ca18c8.lua;global/sha1_877435626beb466d.lua;global/sha1_c3c3a27a5e3dcbdb.lua	target_local:global/Luafile_c4e08a0a644eace.lua
60b8f534cf16ac6f	60b8f534cf16ac6f	typed_lua	current_xp	exact64	generated_exact	false	table_key;table_value	10	global/sha1_506ebbb1b983d469.lua;global/sha1_d0b51e1fc801ab37.lua;global/sha1_f55b60b57ad83773.lua	source:global/sha1_b140642adf9e8f86.lua
60b908362ec907d2	60b908362ec907d2	typed_lua	activebase	exact64	generated_exact	false	table_key	4	global/sha1_3cca2d4b8e4f2c77.lua	composition:token_pair
60c6608722d24184	60c6608722d24184	typed_lua	javelinvision	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
60c67daf2a5c9f67	60c67daf2a5c9f67	typed_lua	energy_meter	exact64	generated_exact	false	table_key	1	global/sha1_23d2c310e451620b.lua	composition:token_pair
60c88ff2c150dc8c	60c88ff2c150dc8c	typed_lua	isfrontendinventorybuttonenabled	exact64	generated_exact	false	table_key	2	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
60cdcd3315aeeb55	60cdcd3315aeeb55	typed_lua	selected_filter_string	exact64	generated_exact	false	table_key	14	global/sha1_486077fb175e9b38.lua	key:learned_suffix
60d82f3f51e11129	60d82f3f51e11129	typed_lua	vehiclehealth	exact64	generated_exact	false	table_key	5	global/Luafile_73204b305289024.lua;global/sha1_3cca2d4b8e4f2c77.lua	index:global/bo6sp.csv
60da4933e54ba1ce	60da4933e54ba1ce	typed_lua	nemesisrivalrytrackerscoreboard	exact64	generated_exact	false	registered_type;require_arg1;table_key;unknown_numeric	8	global/sha1_b97ae16fb0442696.lua	token:lua
60dab87ce8adf250	60dab87ce8adf250	typed_lua	filterpromptcontainer	exact64	generated_exact	false	table_key;unknown_numeric	2	global/sha1_45b3b194a45a85d1.lua	key:learned_prefix
60dc6076d0b70186	60dc6076d0b70186	typed_lua	ismousenavigation	exact64	generated_exact	false	table_key	25	global/Luafile_c4e08a0a644eace.lua	token:external_1_Sourcecode
60e140c22e543fbc	60e140c22e543fbc	typed_lua	weaponmetadatalist	exact64	generated_exact	false	table_key	2	global/sha1_11dc7de79cf9c6e5.lua	index:global/mwiii.csv
60f0751e915bc5c6	60f0751e915bc5c6	typed_lua	loadoutitemunavailable	exact64	generated_exact	false	function_argument;member_id;registered_type;require_arg1;table_key	12	global/Luafile_2b1aa18af26f065.lua;global/sha1_1ca3d0fe1b96bd47.lua	target_local:global/Luafile_2b1aa18af26f065.lua
60f5c668377f2d9e	60f5c668377f2d9e	typed_lua	dronesentry	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	composition:token_pair
610ff2496773aae0	610ff2496773aae0	typed_lua	scrollbar_pip_is_not_default	exact64	generated_exact	false	event;table_value	3	global/Luafile_a694acaa02d7170.lua	literal:external_1_Sourcecode
611633e221cf2cdb	611633e221cf2cdb	typed_lua	delayedactive	exact64	generated_exact	false	table_key	2	global/sha1_48db2968414012d7.lua	literal:external_1_Sourcecode
6118aab10b937a81	6118aab10b937a81	bo6_omnvar	ui_using_retro_arcade_ui	exact64	generated_exact	false	function_argument	1		cell:stringtable
611fbbeab21683d6	611fbbeab21683d6	typed_lua	isoutbreakriftrun	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
6120702d13abb004	6120702d13abb004	iw_resource	ui.generated.widgets.broadcasttextchatentry	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
6124236e436b8795	6124236e436b8795	typed_lua	optionbuttonbase	exact64	generated_exact	false	table_key	2	global/Luafile_ef31607dc6156c8.lua;global/sha1_82af3a712eab739f.lua	target_local:global/Luafile_ef31607dc6156c8.lua
61251b472946bbff	61251b472946bbff	iw_dvar	lui_loot_seasons_filter_enabled	exact64	generated_exact	false	function_argument	1	global/sha1_15d75a4300422730.lua	pastebin:vanguard_dvar_dump_BFigK79r:name_only
61271dd1f7e1a0d7	61271dd1f7e1a0d7	typed_lua	challenge_ids	exact64	generated_exact	false	table_key	1	global/sha1_d0b51e1fc801ab37.lua	target_local:global/sha1_d0b51e1fc801ab37.lua
61293359cd170172	61293359cd170172	typed_lua	unlock_challenge_description	exact64	generated_exact	false	table_key	2	global/sha1_f1e954c349fc8067.lua	key:learned_suffix
612974585e0885e6	612974585e0885e6	typed_lua	completeftue	exact64	generated_exact	false	table_key	2	global/Luafile_3c8f96b6ef2171e.lua	composition:token_pair
61304da4b7ad4cfa	61304da4b7ad4cfa	typed_lua	buttondpaddownprompt	exact64	generated_exact	false	table_key;unknown_numeric	14	global/sha1_536a692e8195cbb9.lua	key:learned_suffix
61340e803b403393	61340e803b403393	typed_lua	setviewmodel	exact64	generated_exact	false	table_key	4	global/sha1_0e4dc653f069e22a.lua;global/sha1_3b116b645791489d.lua	index:global/bo6.csv
61368a29b9b51ff8	61368a29b9b51ff8	typed_lua	warzonelogo	exact64	generated_exact	false	table_key;unknown_numeric	2	global/sha1_80c983583d563b27.lua	composition:token_pair
6136a142ffd08d96	6136a142ffd08d96	typed_lua	partycode	exact64	generated_exact	false	table_key;table_value	17	global/sha1_eebe7465869c3956.lua;global/sha1_f983cedf098598b7.lua	source:global/sha1_486077fb175e9b38.lua
613a96c59ee29df2	613a96c59ee29df2	typed_lua	palette_accent_secondary	exact64	generated_exact	false	table_key	415	global/Luafile_384d318ea19aa2a.lua;global/Luafile_3a8b0a0a57776e.lua;global/Luafile_3c8f96b6ef2171e.lua;global/Luafile_443434eb25191ff.lua;global/Luafile_4628cd64cb4bdda.lua;global/Luafile_5285b158f6f5e94.lua;global/Luafile_6bf65bf83a4faed.lua;global/Luafile_8f0d493b9fb9404.lua	source:global/sha1_7948941c908995f8.lua
61495ec3fd6b0efb	61495ec3fd6b0efb	typed_lua	getoperatorskinicon	exact64	generated_exact	false	table_key	3	global/sha1_c0753b55176814b7.lua	key:learned_suffix
6156a0ab4baeb06f	6156a0ab4baeb06f	iw_resource	ui.generated.widgets.ingame.reticles.reticlesnipersksierra	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
615c9a4cf297374d	615c9a4cf297374d	typed_lua	placement_xp	exact64	generated_exact	false	table_key	2	global/sha1_f1e954c349fc8067.lua	local:source_resolved
615ea1db2da9249a	615ea1db2da9249a	typed_lua	activegetdisplayname	exact64	generated_exact	false	table_key	6	global/sha1_396faafe4fed3b61.lua	key:field
6168f66f6808532b	6168f66f6808532b	typed_lua	weapon_tab_enter_event	exact64	generated_exact	false	member_id	1	global/sha1_04c9c11b140767b5.lua	target_local:global/sha1_04c9c11b140767b5.lua
6169888556bad67e	6169888556bad67e	typed_lua	weapon_prestige_level	exact64	generated_exact	false	table_key;table_value	45	global/sha1_0b95bba4c9502990.lua	key:learned_prefix
616c732f107d2d1f	616c732f107d2d1f	typed_lua	mission_number	exact64	generated_exact	false	table_key	1	global/sha1_84ae4dd28749b53c.lua	composition:token_pair
616e35fc854525c5	616e35fc854525c5	typed_lua	data_location	exact64	generated_exact	false	table_key;table_value	20	global/sha1_38fc84b100c75d31.lua;global/sha1_8293f382f3bb52aa.lua;global/sha1_953c52fae8374f90.lua;global/sha1_d5244ef25be59985.lua	composition:token_pair
617843e51c105a26	617843e51c105a26	typed_lua	roundbased	exact64	generated_exact	false	table_key	1	global/sha1_59ab1dddc20842ba.lua	index:global/bo4.csv
61886cb7a2a4a473	61886cb7a2a4a473	typed_lua	hud_scale	exact64	generated_exact	false	table_key	4	global/sha1_06851fe8929ba652.lua;global/sha1_75698bf2e29dc889.lua	target_local:global/sha1_06851fe8929ba652.lua
6189aff3eec73468	6189aff3eec73468	typed_lua	seasonnum	exact64	generated_exact	false	function_argument;table_key	5	global/sha1_11fe18a9d63ccd5a.lua;global/sha1_a8cbda6511458789.lua	index:global/bo6.csv
619233b4e37cadfa	619233b4e37cadfa	typed_lua	mission_tracker	exact64	generated_exact	false	table_key	2	global/sha1_ab4e892177bfc597.lua	composition:token_pair
61939eb22f175afa	61939eb22f175afa	iw_dvar	fastfileAltLaunch	exact64	generated_exact	false	function_argument	2	global/sha1_411410c112c44078.lua	pastebin:vanguard_dvar_dump_BFigK79r:name_only
6196d5dd83cdc894	6196d5dd83cdc894	typed_lua	resetweapon	exact64	generated_exact	false	table_key;table_value	3	global/sha1_249b4cc77e119c05.lua	composition:token_pair
6199adc21cb255aa	6199adc21cb255aa	typed_lua	lineside2	exact64	generated_exact	false	table_key;unknown_numeric	2	global/sha1_3a804e5076f60ce5.lua	literal:external_1_Sourcecode
619a354fc16bc26e	619a354fc16bc26e	typed_lua	user_changed_confirm_mp	exact64	generated_exact	false	function_argument	1	global/sha1_acec1d2268e243fd.lua	target_local:global/sha1_acec1d2268e243fd.lua
61a02a25a2de8394	61a02a25a2de8394	typed_lua	discount_text	exact64	generated_exact	false	table_key;table_value	4	global/sha1_9b5b853088a81ea7.lua	literal:external_1_Sourcecode
61a7983a5d2e63f2	61a7983a5d2e63f2	typed_lua	filtervinyls	exact64	generated_exact	false	table_key	4	global/sha1_04c9c11b140767b5.lua;global/sha1_eefbeed14c5726f2.lua	composition:token_pair
61b231af538b4fc9	61b231af538b4fc9	typed_lua	selected_reward_index	exact64	generated_exact	false	table_key;table_value	8	global/sha1_113e733b9f25efe1.lua;global/sha1_579fc397f98806a6.lua;global/sha1_fdbffe683211a504.lua	target_local:global/sha1_579fc397f98806a6.lua
61ba9b5f4f74766b	61ba9b5f4f74766b	typed_lua	setpriority	exact64	generated_exact	false	table_key	2	global/sha1_069bb365edc17e0f.lua;global/sha1_261b95e2106dc8f5.lua	target_local:global/sha1_069bb365edc17e0f.lua
61c35bacf04979cb	61c35bacf04979cb	iw_resource	onboarding/sprays_desc_3_kbm	exact64	generated_exact	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
61c4cf3c6580ea43	61c4cf3c6580ea43	typed_lua	arrowglow	exact64	generated_exact	false	table_key;unknown_numeric	2	global/Luafile_e297f25fe66f24d.lua	composition:token_pair
61c6dc7727303521	61c6dc7727303521	typed_lua	ultrasecondary	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	composition:token_pair
61ca4f47f969fe4c	61ca4f47f969fe4c	typed_lua	status_info	exact64	generated_exact	false	table_key	1	global/sha1_a54ed6d5ce704c97.lua	composition:token_pair
61cbbab81de228f8	61cbbab81de228f8	typed_lua	setworldposeoverride	exact64	generated_exact	false	table_key	1	global/sha1_a3990175719557b8.lua	target_local:global/sha1_a3990175719557b8.lua
61d0002e3b2f1237	61d0002e3b2f1237	typed_lua	teamalliesicon	exact64	generated_exact	false	table_key	1	global/sha1_59ab1dddc20842ba.lua	key:learned_suffix
61d8884858326b2f	61d8884858326b2f	typed_lua	lootcardasset	exact64	generated_exact	false	table_key	2	global/sha1_59ab1dddc20842ba.lua	index:global/bo7.csv
61d9fff9851b681d	61d9fff9851b681d	typed_lua	reboot_popup	exact64	generated_exact	false	function_argument	2	global/sha1_acec1d2268e243fd.lua;global/sha1_d929840c621ebc9d.lua	target_local:global/sha1_acec1d2268e243fd.lua
61dbbc163bf3776c	61dbbc163bf3776c	typed_lua	getpetbundle	exact64	generated_exact	false	table_key	3	global/sha1_ec0c2c197287e47c.lua	key:verb
61e36ab5884bf221	61e36ab5884bf221	typed_lua	ubiconnect	exact64	generated_exact	false	table_key	2	global/sha1_dc5989577599a8f2.lua	token:ddl
61ea23f9fd090e19	61ea23f9fd090e19	typed_lua	weaponselect	exact64	generated_exact	false	function_argument;table_key;unknown_numeric	7	global/sha1_04c9c11b140767b5.lua;global/sha1_7cb5deb8943fad9a.lua;global/sha1_f53fac153372ab7d.lua	index_component:lua/bo4.csv
61ed92e9a4868e79	61ed92e9a4868e79	typed_lua	ispubliceventfullscreenatlasenabled	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
61f45778250cc8cb	61f45778250cc8cb	typed_lua	page_title	exact64	generated_exact	false	table_key;table_value	4	global/sha1_37fb3687c4ea0707.lua;global/sha1_54d54db158069b1a.lua	source:global/sha1_acec1d2268e243fd.lua
62007dfd0d2bd067	62007dfd0d2bd067	typed_lua	event_end_time	exact64	generated_exact	false	table_key;table_value	9	global/sha1_026f1db5fec0069a.lua	token:lua
62033fad2b386ca7	62033fad2b386ca7	typed_lua	getcamocategory	exact64	generated_exact	false	table_key	2	global/sha1_04c9c11b140767b5.lua	key:verb
6210e7e5fceafd23	6210e7e5fceafd23	typed_lua	ability_string	exact64	generated_exact	false	table_key	2	global/sha1_f738da9a2da9001b.lua	key:learned_suffix
62111ccd0c76763e	62111ccd0c76763e	typed_lua	lobbysettings	exact64	generated_exact	false	table_key	2	global/sha1_ec0c2c197287e47c.lua	composition:token_pair
621266e3eaf1e7c4	621266e3eaf1e7c4	typed_lua	usage_count	exact64	generated_exact	false	table_key	1	global/sha1_d0b51e1fc801ab37.lua	token:external_1_Sourcecode
6214a390e05af4eb	6214a390e05af4eb	iw_resource	ui.generated.widgets.ingame.reticles.reticlelaunchermike32	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
621637912842e8ec	621637912842e8ec	typed_lua	product	exact64	generated_exact	false	table_key	41	global/sha1_04c9c11b140767b5.lua;global/sha1_79a1e575d6739aef.lua;global/sha1_ef12107b2ff26e6e.lua	target_local:global/sha1_ef12107b2ff26e6e.lua
621d2436e7d321e1	621d2436e7d321e1	typed_lua	ui_mule_weapon_ammomod_zm	exact64	generated_exact	false	table_key	1	global/sha1_b7a03651a00aff32.lua	cell:stringtable
621e8a4b4bcb9449	621e8a4b4bcb9449	typed_lua	anniversary	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_2_src-2025-10-10
621fd42f5410a3c6	621fd42f5410a3c6	iw_resource	ui.generated.widgets.genericoptionbutton	exact64	generated_exact	false	require_arg0	2	global/sha1_670af6e61ca7621c.lua	literal:external_1_Sourcecode
621ffd8f7c481f90	621ffd8f7c481f90	typed_lua	teammaterevived	exact64	generated_exact	false	table_key	1	global/sha1_b7a03651a00aff32.lua	index:global/mwiii.csv
622434762500489d	622434762500489d	typed_lua	child	exact64	generated_exact	false	table_key	3	global/Luafile_c4e08a0a644eace.lua	index:global/bo4.csv
62285a826b1262cb	62285a826b1262cb	typed_lua	on_cine_finished	exact64	generated_exact	false	event	1	global/sha1_6d104bbe54006607.lua	literal:lua
622cfab7c0580e52	622cfab7c0580e52	typed_lua	contenttype	exact64	generated_exact	false	table_key	2	global/sha1_ef12107b2ff26e6e.lua	index:global/bo6.csv
622eaab59aa27e9b	622eaab59aa27e9b	typed_lua	getdvarint	exact64	generated_exact	false	table_key	267	global/Luafile_3c8f96b6ef2171e.lua;global/Luafile_c90d08b8ecc1ecd.lua;global/Luafile_cf52f857eef1078.lua;global/Luafile_ef31607dc6156c8.lua;global/sha1_026f1db5fec0069a.lua;global/sha1_04164ec86c97d9fc.lua;global/sha1_042198b4afae8529.lua;global/sha1_04c9c11b140767b5.lua	index:global/bo4.csv
62304d3cda8a0a2f	62304d3cda8a0a2f	iw_resource	onboarding/weapon_mastery_2	exact64	generated_exact	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
62304e3cda8a0be2	62304e3cda8a0be2	iw_resource	onboarding/weapon_mastery_1	exact64	generated_exact	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
6230559fbed22058	6230559fbed22058	typed_lua	unequipaction	exact64	generated_exact	false	table_key	2	global/sha1_fa5d5c3af87efa28.lua	key:learned_suffix
6234fc6f4b958711	6234fc6f4b958711	typed_lua	getrarityimage	exact64	generated_exact	false	table_key	3	global/sha1_042198b4afae8529.lua	key:verb
62391f941743ef2b	62391f941743ef2b	typed_lua	loadoutbtnaccent	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
623e7dbbd2fbe880	623e7dbbd2fbe880	typed_lua	areweaponvariantsenabled	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
623ec9b1aab4ebab	623ec9b1aab4ebab	typed_lua	issprintbasedleaderboard	exact64	generated_exact	false	table_key	36	global/sha1_026f1db5fec0069a.lua;global/sha1_261b95e2106dc8f5.lua;global/sha1_31c77fec9bb961c9.lua;global/sha1_579fc397f98806a6.lua;global/sha1_81c93a0cc384e7a2.lua;global/sha1_9f4c029016d1cfdb.lua;global/sha1_dc983b02a6ad2abd.lua;global/sha1_e36dca1268f769d9.lua	target_local:global/sha1_026f1db5fec0069a.lua
6244a3d55e904930	6244a3d55e904930	typed_lua	ret_sat_fourx01_def_compass_small	exact64	generated_exact	false	function_argument;member_id;registered_type;require_arg1	14	global/Luafile_ce6fe9944394f88.lua;global/sha1_050192f083b374d8.lua;global/sha1_7656ae86bf08d77b.lua;global/sha1_8a9b9f3d7259c4a2.lua;global/sha1_96a63090d292d6a4.lua;global/sha1_a839a0895bfe0484.lua;global/sha1_c65e937691b72279.lua	target_local:global/Luafile_ce6fe9944394f88.lua
624dc61ea9dd4ea8	624dc61ea9dd4ea8	typed_lua	setelementdatasource	exact64	generated_exact	false	table_key	1	global/sha1_3fbff9977c0c1287.lua	token:external_3_t7-lua
6250263d3baa82ab	6250263d3baa82ab	typed_lua	ret_sat_long_03_zm_therm	exact64	generated_exact	false	function_argument;member_id	2	global/Luafile_97d9321916527fc.lua	target_local:global/Luafile_97d9321916527fc.lua
625904a1b470d35b	625904a1b470d35b	typed_lua	ability_resistance	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	cell:stringtable
6268bcd3f9f6633c	6268bcd3f9f6633c	typed_lua	seasonaleventsleaderboard2textbacker	exact64	generated_exact	false	function_argument;member_id;require_arg1	3	global/sha1_49a1c9aa3610226b.lua;global/sha1_dc983b02a6ad2abd.lua	target_local:global/sha1_49a1c9aa3610226b.lua
628133c015c0b40e	628133c015c0b40e	iw_resource	ui.generated.menus.options.boothdrblackpoint	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
628333e150d5e3b2	628333e150d5e3b2	typed_lua	cobaltblue	exact64	generated_exact	false	table_key	1	global/sha1_462428b4f135e8df.lua	token:external_1_Sourcecode
628624def6f708c8	628624def6f708c8	typed_lua	getomnvar	exact64	generated_exact	false	table_key	243	global/Luafile_6a64e2e0b164908.lua;global/Luafile_73204b305289024.lua;global/Luafile_94b5b373cc381db.lua;global/sha1_10069417892e9bc5.lua;global/sha1_15d75a4300422730.lua;global/sha1_249b4cc77e119c05.lua;global/sha1_269fa02e64f7b4ce.lua;global/sha1_31917c42efe89290.lua	index:global/bo6.csv
628811b5fba3cf8e	628811b5fba3cf8e	typed_lua	jup_reticle_boscar	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	token:lua
62889575df595f33	62889575df595f33	typed_lua	breventplus	exact64	generated_exact	false	function_argument	1	global/sha1_7cb5deb8943fad9a.lua	key:learned_prefix
6288d4e4b7e613ed	6288d4e4b7e613ed	typed_lua	import_settings_description	exact64	generated_exact	false	table_key	1	global/sha1_cc3d133c4e660e08.lua	key:learned_suffix
628bded59c94ea88	628bded59c94ea88	iw_resource	ui.generated.widgets.playerreportcheckbox	exact64	generated_exact	false	require_arg0	1	global/sha1_3206feba64f25081.lua	literal:external_1_Sourcecode
629812c42c2bf3fe	629812c42c2bf3fe	iw_resource	lua_menu/no_blocked_players	exact64	generated_exact	false	function_argument	1	global/sha1_b7c0b5a023797c4e.lua	literal:external_1_Sourcecode
62986fd30f0c68be	62986fd30f0c68be	iw_resource	ui.generated.widgets.frontend.unlockcriteria.unlockcriteriaprompt	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
6299be121597b3c5	6299be121597b3c5	iw_dvar	leagueplay_loadouts_enabled	exact64	exact64	false	function_argument	1	global/sha1_411410c112c44078.lua	global/mwiii.csv
629cdc2da7ddcc1f	629cdc2da7ddcc1f	typed_lua	current_category_name	exact64	generated_exact	false	table_key;table_value	3	global/sha1_5189986112aad90d.lua	key:field
62a285a3c54c31c9	62a285a3c54c31c9	typed_lua	psogamemodestate	exact64	generated_exact	false	function_argument;member_id	2	global/Luafile_3a8b0a0a57776e.lua	target_local:global/Luafile_3a8b0a0a57776e.lua
62a958f3b9330817	62a958f3b9330817	typed_lua	ch7_season_3_launch	exact64	generated_exact	false	table_key	1	global/sha1_15d75a4300422730.lua	numeric:sibling
62ab3689798dd031	62ab3689798dd031	typed_lua	isusingps5controller	exact64	generated_exact	false	table_key	6	global/sha1_06851fe8929ba652.lua	token:external_1_Sourcecode
62afad68dfdb0975	62afad68dfdb0975	typed_lua	getlogoimage	exact64	generated_exact	false	table_key	1	global/sha1_926e0b1b35659eff.lua	key:verb
62b89d3223232ba3	62b89d3223232ba3	typed_lua	ret_sat_loot_s35silverzm_thermscope	exact64	generated_exact	false	function_argument;member_id	2	global/Luafile_52968569a5a5bd2.lua	target_local:global/Luafile_52968569a5a5bd2.lua
62b9125d5ffe831f	62b9125d5ffe831f	typed_lua	xmodelname	exact64	generated_exact	false	table_key	4	global/sha1_6e6e37a0808b6077.lua	index:global/bo4.csv
62b937f628ca38d5	62b937f628ca38d5	iw_resource	lua_menu/title_update_available	exact64	generated_exact	false	function_argument	1	global/sha1_acec1d2268e243fd.lua	literal:external_1_Sourcecode
62bfb6ff6c9a1827	62bfb6ff6c9a1827	typed_lua	isgunfighterequipped	exact64	generated_exact	false	table_key	7	global/sha1_249b4cc77e119c05.lua	key:learned_prefix
62c8eb6c3126a3ac	62c8eb6c3126a3ac	typed_lua	e59a43	exact64	generated_exact	false	table_key	2	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
62d337830fae9727	62d337830fae9727	typed_lua	messagereceived	exact64	generated_exact	false	table_key	1	global/sha1_17990028b674a7ba.lua	literal:external_2_src-2025-10-10
